0.8815333247184753, 7, 0.002
0.8870000243186951, 16, 0.004
0.8813999891281128, 9, 0.006
0.8850666880607605, 10, 0.008
0.877133309841156, 5, 0.01
0.8784666657447815, 7, 0.012
0.8813999891281128, 8, 0.014
0.865066647529602, 5, 0.016
0.8834666609764099, 11, 0.018000000000000002
0.8881999850273132, 17, 0.020000000000000004
